Image,Crack,Efflorescence,Spalling,Undamaged,True Label
191_yb3dpinx.gc3.jpg,1.0,2.1369827644963475e-57,0.0,0.0,0
AZ-1836-07072015-FLD-DC-VIC-005-255-1_tytyqeky.4lz.jpg,1.0,1.7128145139478498e-35,1.0230805014699836e-44,1.3140736782263176e-53,0
AZ-1836_1.JPG,1.0,2.44289659795517e-30,1.8488064249480514e-37,2.1360832663054e-46,0
AZ-1842-07132015-FLD-DC-VIC-005-193-1_w3r4cpzt.pdj.jpg,1.0,5.500176340829437e-35,7.943359891694259e-42,1.982646025387484e-44,0
AZ-1842_4.JPG,1.0,2.2492201185504393e-35,2.6098933398534288e-46,3.319050278327112e-44,0
AZ-1842_7.JPG,1.0,3.750988013987031e-72,0.0,0.0,0
CA-560759L-6232016-FLD-DC-VIC-005-D50-001_yfktkan3.tvy.jpg,1.0,2.3806669984865362e-52,8.635958310313752e-60,6.047956586354093e-58,0
CA-560759L-6232016-FLD-DC-VIC-005-G01-001_2fe13vnz.xmk.jpg,1.0,3.82546748975868e-23,1.1132967755747895e-31,3.2163564391417348e-18,0
CA-560759L-6232016-FLD-DC-VIC-005-G01-002_eos3nv0d.vmc.jpg,1.0,2.564574651456375e-41,1.355181541535286e-51,1.9649657072319565e-56,0
CA-560759L-6232016-FLD-DC-VIC-005-G04-002_r3ls31yt.occ.jpg,1.0,3.6962880006366418e-37,1.2083084482304762e-44,1.6830319671169734e-45,0
CA-560759L-6232016-FLD-DC-VIC-005-G04-002_v5ecph4f.npq.jpg,1.0,3.117545500233863e-46,1.5260409954560198e-54,2.0500521266206307e-54,0
CA-560759L-6232016-FLD-DC-VIC-005-G06-002_yx0b54tq.frl.jpg,1.0,1.959112089738442e-36,2.743190011227702e-48,2.142135433072622e-48,0
CA-560759L-6232016-FLD-DC-VIC-005-G07-001_1nmg4qui.5on.jpg,1.0,7.869704598570153e-29,9.262131465109556e-39,3.064325242257951e-38,0
CA-560759L-6232016-FLD-DC-VIC-005-G15-001_4m53fwz0.tm1.jpg,1.0,6.183112474007045e-51,5.065016768847731e-59,7.450419994797972e-54,0
CA-560759L-6232016-FLD-DC-VIC-005-G15-002_sw33zfve.lbh.jpg,1.0,1.1838260463531912e-28,5.773781540569723e-36,6.024857586902907e-28,0
CA-560759L-6232016-FLD-DC-VIC-005-G17-002_sbhjtbjn.dtj.jpg,1.0,2.9356079717822944e-65,0.0,0.0,0
CA-560759L-6232016-FLD-DC-VIC-005-G25-001_eqcxrfo4.35i.jpg,1.0,1.0724094180247016e-60,0.0,0.0,0
CA-560759L-6232016-FLD-DC-VIC-005-G25-002_ykm2tpde.mtv.jpg,1.0,5.230731233509761e-31,4.1896675959455996e-38,1.431738324028829e-29,0
CA-560759L-6232016-FLD-DC-VIC-005-G38-001_hq4jjryb.ejs.jpg,1.0,1.9098613914854167e-30,4.656291907214032e-40,8.307498880359954e-42,0
CA-560759L-6232016-FLD-DC-VIC-005-G41-001_e0nv43kk.jdw.jpg,1.0,1.7314229501892538e-27,2.9347295917454996e-34,3.3632434363109196e-29,0
CA-560759L-6232016-FLD-DC-VIC-005-G44-001_uhs1vilg.ge1.jpg,1.0,4.933794808627425e-44,7.505511289772673e-53,2.3977595002217096e-55,0
CA-560759L-6232016-FLD-DC-VIC-005-G44-002_fdoihtvo.ach.jpg,1.0,3.6204249386090724e-26,4.548787510369721e-33,1.85356836016911e-22,0
CA-560759L-6232016-FLD-DC-VIC-005-G44-003_vfg5iyz2.boc.jpg,1.0,2.890789314905773e-48,5.2127267111779865e-58,1.0340231897229103e-50,0
CA-560759L-6232016-FLD-DC-VIC-005-G47-002_25xo3d4v.aa2.jpg,1.0,9.152710945746959e-50,1.1306178810636437e-57,2.2787000458242584e-56,0
CA-560759L-6232016-FLD-DC-VIC-005-G54-001_q5e3uk2j.zi3.jpg,1.0,8.791785585794065e-53,9.000527180015974e-67,0.0,0
CA-560759L_10.JPG,1.0,1.7249406533608716e-25,1.776186112628912e-36,5.979526493500563e-32,0
CA-560759L_19.JPG,1.0,1.669422200084377e-22,6.519746917340286e-30,1.1349626525843343e-29,0
CA-560759L_24.JPG,1.0,1.650539265562134e-40,2.8758154697053302e-49,8.643248277585818e-54,0
CA-560759L_8.JPG,0.9999999999999359,6.403604532234093e-14,3.301110650428836e-22,1.3163254109465787e-24,0
CA-560759R-6232016-FLD-DC-VIC-005-G07-002_4mkygf1d.aii.jpg,1.0,3.5774813895941884e-45,4.895421422566718e-50,2.0896807986075449e-50,0
CA-560759R-6232016-FLD-DC-VIC-005-G08-001_tnlr442n.osn.jpg,1.0,8.805712581894951e-44,3.6491941100962407e-56,0.0,0
CA-560759R-6232016-FLD-DC-VIC-005-G10-001_dijib5fi.nai.jpg,1.0,2.817314309327371e-23,1.0950487265418658e-26,3.058074878557883e-19,0
CA-560759R-6232016-FLD-DC-VIC-005-G12-001_lzq2tgm3.vfg.jpg,0.9999999999999566,7.482042819943747e-26,1.6690678909002225e-31,4.336857289443111e-14,0
CA-560759R-6232016-FLD-DC-VIC-005-G17-001_djjrusdc.zne.jpg,1.0,1.1451549291180594e-79,0.0,0.0,0
CA-560759R-6232016-FLD-DC-VIC-005-G18-001_exvyl1zf.aiz.jpg,1.0,1.709602535782603e-67,0.0,0.0,0
CA-560759R-6232016-FLD-DC-VIC-005-G19-001_dwxwzjsa.uiz.jpg,1.0,0.0,0.0,0.0,0
CA-560759R-6232016-FLD-DC-VIC-005-G19-001_vra5mp1i.1sf.jpg,1.0,0.0,0.0,0.0,0
CA-560759R-6232016-FLD-DC-VIC-005-G22-001_gkdlhpod.e5i.jpg,1.0,0.0,0.0,0.0,0
CA-560759R-6232016-FLD-DC-VIC-005-G24-001_rspftqza.h0w.jpg,1.0,3.672317140615837e-50,5.785296855175269e-60,2.7440129305462864e-60,0
CA-560759R-6232016-FLD-DC-VIC-005-G27-001_4djhxr4c.u1l.jpg,1.0,5.2677361482857654e-77,0.0,0.0,0
CA-560759R-6232016-FLD-DC-VIC-005-G27-001_t5mx0n52.ak1.jpg,1.0,0.0,0.0,0.0,0
CA-560759R-6232016-FLD-DC-VIC-005-G28-001_smscbprz.i4w.jpg,1.0,0.0,0.0,0.0,0
CA-560759R-6232016-FLD-DC-VIC-005-G29-001_pjkndgxb.uic.jpg,1.0,4.025285679480459e-19,2.6615751174099577e-37,1.1239710208508585e-17,0
CA-560759R-6232016-FLD-DC-VIC-005-G33-002_fw2vofug.qjd.jpg,1.0,3.5431352622986104e-29,2.72707478886388e-35,7.088092762465681e-36,0
CA-560759R-6232016-FLD-DC-VIC-005-G33-002_qsm0zasm.thb.jpg,1.0,7.144537417826418e-29,6.060672242220173e-39,8.354426052049218e-33,0
CA-560759R_11.JPG,1.0,1.1764075819913215e-82,0.0,0.0,0
CA-560759R_12.JPG,1.0,0.0,0.0,0.0,0
CA-560759R_16.JPG,1.0,2.374021092200063e-59,0.0,0.0,0
CA-560759R_3.JPG,1.0,3.174637434323972e-26,1.321054077140004e-35,1.5972123512208966e-18,0
CA-560759R_6.JPG,1.0,9.895996734576951e-61,0.0,0.0,0
CA-560759R_9.JPG,1.0,4.903303790329261e-80,0.0,0.0,0
CA-560760L_1.JPG,1.0,7.968456123103364e-21,5.711412491875284e-24,1.9570347742196992e-18,0
CA-560760L_11.JPG,1.0,3.548078471706338e-29,1.2254560208185617e-32,5.341058983447644e-20,0
CA-560760L_9.JPG,1.0,0.0,0.0,0.0,0
CA-560760R_5.JPG,0.9999999999875004,1.2363375668561805e-11,1.4326418295310576e-20,1.361074575392954e-13,0
CA-560760R_8.JPG,1.0,5.507532473423994e-63,5.973404436242343e-72,8.06980466645444e-73,0
Capture3.JPG,1.0,1.3472405034632265e-37,1.5448875807181638e-52,1.1916855875626956e-51,0
Capture5.JPG,1.0,0.0,0.0,0.0,0
DSCF2734_ax0uuwel.ust.jpg,1.0,7.712090943448476e-44,4.635388180883149e-50,1.8465072205761232e-50,0
DSCF4000_yfznyynt.hcd.jpg,1.0,7.126879379563547e-30,2.5034649064433497e-39,1.0772041448272281e-33,0
DSCF4021_evsxqsv0.rld.jpg,1.0,8.085721933320303e-29,2.659424071744433e-46,8.722442581013008e-42,0
FL-480052-FLD-DC-VI-011-016-2242_rw3lhqn4.pi2.jpg,1.0,1.08264213521911e-76,0.0,0.0,0
FL-580075-FLD-DC-VI-011-096-DSCF2185_pgw4vhsk.4sz.jpg,1.0,0.0,7.851699632022777e-81,0.0,0
IMG_0087_0iobukpt.szg.jpg,1.0,4.4533079500384775e-53,0.0,0.0,0
IMG_0089_xq42kd1r.rtg.jpg,1.0,6.378575614981396e-58,8.65894000403126e-67,0.0,0
IMG_0311_1v3vjrie.bkj.jpg,1.0,0.0,0.0,0.0,0
IMG_0675_a3fx2mdq.3sm.jpg,1.0,0.0,0.0,0.0,0
IMG_0677_lisnaosr.xu3.jpg,0.9999999999958409,4.159172719551497e-12,3.01638302381371e-19,2.371105901920414e-27,0
IMG_0953_nwmntfiw.pwh.jpg,1.0,0.0,0.0,0.0,0
IMG_1038_rml2vwme.5pw.jpg,1.9240984157688232e-07,3.7698905380393183e-22,5.1427284032387844e-14,0.999999807590107,0
IMG_1185_3ndzbykf.b3u.jpg,1.0,0.0,0.0,0.0,0
IMG_2933_elkhucbo.anj.jpg,1.0,2.4644787926827375e-29,1.35507257070919e-47,1.087383040156518e-48,0
IMG_2934_aneesmx1.x2r.jpg,1.0,1.8643247871208429e-44,0.0,0.0,0
IMG_3073_bwy1xz05.t34.jpg,1.0,1.3562900323803474e-41,2.9593903852822887e-44,8.624213931123002e-47,0
IMG_3077_0dvdj3pp.2o5.jpg,1.0,0.0,0.0,0.0,0
IMG_3077_pqhl1a3y.ypv.jpg,1.0,7.011386607107424e-48,6.537861440721618e-58,0.0,0
IMG_3078_xqqsa51f.rbb.jpg,1.0,0.0,0.0,0.0,0
IMG_3079_n4ol3ujp.m3q.jpg,1.9550352653833498e-31,1.0,1.900881394196702e-42,0.0,0
IMG_3136_3zrsmnoa.lv4.jpg,1.0,1.8351025967946364e-19,3.431069132411009e-21,1.6180502796356139e-25,0
IMG_4801_tliyqpcp.p0p.jpg,1.0,0.0,0.0,0.0,0
LA-053704510613171-FLD-DC-VI-011-082-DSCF2678_rwwxlxa3.cet.jpg,1.0,2.637324228929011e-43,1.4396862283484839e-49,0.0,0
LA-625200131104622-FLD-DC-VI-011-095-DSCF2041_ifelwjpq.q3o.jpg,1.0,2.7446141782754864e-33,5.865318578691396e-42,5.880290259959549e-44,0
LA-625200131104622-FLD-DC-VI-011-095-DSCF2041_sdpwjldo.0nn.jpg,1.0,3.0378890299116544e-38,0.0,0.0,0
LA-625200131104622-FLD-DC-VI-011-099-DSCF2041_ael4iwab.rns.jpg,1.0,4.975078032025952e-53,2.2370757691183755e-64,9.425697986565e-65,0
LA-625200131104622-FLD-DC-VI-011-099-DSCF2041_sgnwox1j.rfd.jpg,1.0,4.243585830470411e-27,5.056750970944062e-45,1.690622069008602e-51,0
MS-11000100240435B-FLD-DC-VI-011-103-DSCF2018_0kcjowny.drx.jpg,1.0,8.258574889210275e-55,8.09893849035076e-44,5.5594781095757235e-67,0
MS-310004306412140-FLD-DC-VI-011-42_itahwkok.3rx.jpg,1.0,1.4485940296729194e-41,7.219765704008932e-49,2.4124829631270985e-40,0
NV-B1805-05032016-FLD-DC-VIC-005-B6-1_zha1fqmj.qkh.jpg,1.0,1.8547707046091054e-51,1.592252931064064e-57,0.0,0
NV-B636_1.JPG,1.0,1.5318271668245334e-18,2.2355246165090804e-29,1.447045467023223e-26,0
NV-B636_5.JPG,1.0,1.7518453343217076e-51,4.230189349346567e-34,3.1863458118890874e-63,0
NV-H2703-05102016-FLD-DC-VI C-005-A12-1_o0uefvav.pxr.jpg,1.0,7.932209988811515e-60,0.0,0.0,0
NV-H2703-05102016-FLD-DC-VI C-005-A12-1_srnpstnw.mpw.jpg,1.0,0.0,0.0,0.0,0
NV-H2703-05102016-FLD-DC-VI C-005-A22-1_ddoclavc.hcj.jpg,1.0,0.0,0.0,0.0,0
NV-I2699S-05092016-FLD-DC-VIC-005-BG9-1_z0kjbnfa.zjq.jpg,1.0,3.3291762046170134e-35,4.603910364091145e-44,4.3979584614795245e-46,0
O-11611_10.JPG,1.0,4.6002370232146505e-54,0.0,0.0,0
OR-07562A-08222016-FLD-DC-VIC-004-WW24-1_l4j2bnio.mub.jpg,1.0,7.692290441955049e-65,0.0,0.0,0
OR-07562A-08222016-FLD-DC-VIC-005-AB5-1_kpusiaex.apx.jpg,1.0,1.8113990574776395e-26,5.042947630934371e-34,1.2630030762402343e-39,0
OR-07562A-08222016-FLD-DC-VIC-005-GA14-1_ydmfmh15.jia.jpg,1.0,3.468795335860704e-46,4.433350570404934e-49,5.714406834590355e-48,0
OR-07562A_25.JPG,1.0,5.373407062033914e-28,4.240130040292902e-34,7.781372176121118e-34,0
OR-11611-08252016-FLD-DC-VIC-005-RB3-1_jegu1di3.ihs.jpg,1.0,2.0416473374999032e-82,0.0,0.0,0
OR-18277-08142016-FLD-DC-VIC-004-WW24-1_1vrglgwq.ix5.jpg,1.0,3.98198692549742e-71,0.0,0.0,0
OR-18277-08142016-FLD-DC-VIC-004-WW24-1_j0imxpt1.suv.jpg,1.0,1.2644760202779836e-54,0.0,0.0,0
OR-18277-08142016-FLD-DC-VIC-005-CW32-1_rwfmeoyd.1hk.jpg,1.0,1.2790958781845934e-53,0.0,0.0,0
OR-18277-08142016-FLD-DC-VIC-005-CW32-1_w4xhdlsz.2m0.jpg,1.0,2.5047167027752184e-48,2.5976980836734717e-60,0.0,0
OR-18277-08142016-FLD-DC-VIC-005-WW22-1_zkvzvuy3.pwd.jpg,1.0,1.080044563651381e-33,3.7266154487752506e-38,7.920092942535432e-43,0
OR-18277_4.JPG,1.0,1.1893266561940306e-55,0.0,0.0,0
OR-20034-8202016-FLD-DC-VIC-003-RB2-001_bxs4xpdw.gcx.jpg,1.0,0.0,0.0,0.0,0
OR-20034-8202016-FLD-DC-VIC-005-Dia2AB1-1-001_fyzhjlbz.evv.jpg,0.999999999999998,8.616394723321007e-26,2.014772655892175e-15,1.2801764431046444e-26,0
RIMG0001_pqfc23r2.jt3.jpg,0.8462959359568372,1.3329604749937688e-12,0.15370406400414918,3.768059071192816e-11,0
RIMG0011_cnojvbvs.art.jpg,1.0,1.578779712100128e-55,0.0,0.0,0
RIMG0011_uwfycsch.ueb.jpg,1.0,5.8607169134535455e-52,2.172616029622666e-64,0.0,0
RIMG0049_msg2ycft.0mj.jpg,1.0,2.8859019103562093e-35,3.4497581146135998e-50,0.0,0
RIMG0049_t3gbcfjn.cxr.jpg,1.0,0.0,0.0,0.0,0
RIMG0050_pzzl3qke.tkc.jpg,1.0,1.672080279368507e-36,1.8623693184023572e-42,3.155901846338606e-41,0
RIMG0463_xnaj3kya.32l.jpg,1.0,7.559525034969971e-27,3.833819175237124e-33,3.680065992692919e-30,0
RIMG0632_13oex4p5.5wv.jpg,1.0,1.0806146469720743e-52,4.197881944362524e-49,0.0,0
RIMG0643_z1pdthvl.1b0.jpg,1.0,2.605443270250868e-63,0.0,0.0,0
RIMG1442_vyj5lkca.4ai.jpg,1.0,7.692215842148434e-43,8.173052454966117e-42,5.559982686083469e-44,0
RIMG1508_bwrkcnbd.vh1.jpg,1.0,2.119642180299905e-25,8.818817193546972e-20,2.7006344236931423e-27,0
RIMG1631_ztyn2qil.5kr.jpg,1.0,0.0,0.0,0.0,0
RIMG1634_duqd0anl.0hs.jpg,1.0,1.3008756831686606e-36,1.5473774457901222e-41,1.428201986828106e-43,0
RIMG1634_y14na0jn.2d1.jpg,1.0,2.582284751216834e-27,5.221214120191422e-26,3.134340411844874e-37,0
RIMG1642_0hzkdtjv.53y.jpg,0.00027831732511573646,2.1367567151520428e-14,0.9997216826748628,4.23429663440949e-20,0
RIMG1700_0pskpz3p.hbw.jpg,1.0,5.615721417258629e-33,1.2017228106514617e-42,1.1281765413937487e-38,0
RIMG1708_qlibamcp.ulf.jpg,0.00013727276918806155,3.280399821839446e-15,0.9998627272308087,7.947781335202781e-33,0
RIMG1846_s2kjeokw.jdr.jpg,1.0,8.089488361659727e-46,1.2468258828773687e-52,1.314228649741418e-50,0
RIMG1957_dxvuqsmp.mhs.jpg,1.0,3.798616659154281e-17,8.041832580615511e-21,6.383627249682727e-23,0
RIMG2125_g3itg0sd.zh0.jpg,0.0003829252365555848,0.4380082974612525,6.904453867143449e-13,0.5616087773015014,0
RIMG2143_l1muuacl.w34.jpg,1.0,3.783551496642248e-52,0.0,0.0,0
RIMG2218_3ydvkqy2.ofl.jpg,3.0262188717885043e-07,0.9999996973781129,2.2397087462086715e-17,1.2436225426946178e-25,0
RIMG2309_rdleamrs.1q0.jpg,1.0,1.0637160043158482e-64,3.256821874995935e-84,0.0,0
RIMG2365_ey2m5njm.tqq.jpg,1.0,4.557003831808683e-32,1.886017534368163e-19,4.591658048113493e-39,0
RIMG2393_bi5435yc.biu.jpg,1.0,2.343176213517957e-45,1.903670270506342e-57,0.0,0
RIMG2409_1f4i3a41.nts.jpg,1.0,3.807946096894216e-22,1.851847567051764e-24,7.495218990908731e-27,0
RIMG2423_ziovq223.pui.jpg,1.0,0.0,0.0,0.0,0
RIMG2424_akkfn1ti.1pz.jpg,1.0,1.9420189007024044e-45,3.362800779324207e-62,0.0,0
RIMG2425_44a1fdlt.pgf.jpg,1.0,0.0,0.0,0.0,0
RIMG2429_lt2h3rvv.wdt.jpg,1.0,0.0,0.0,0.0,0
RIMG2429_wng3pqgl.uic.jpg,1.0,9.651743697287599e-17,6.437604021902829e-26,6.271330841282888e-27,0
RIMG2433_vy0521s0.535.jpg,1.0,0.0,0.0,0.0,0
RIMG2458_nemi5s0c.vwa.jpg,1.0,2.9383830244279217e-34,9.290544709335841e-42,2.5480677159126816e-39,0
RIMG2458_t2s5iubw.wbx.jpg,1.0,4.819054689581769e-37,2.7292659571469173e-43,6.770612619067153e-42,0
RIMG2463_evktepnc.pwh.jpg,1.0,0.0,0.0,0.0,0
RIMG2873_obugkwnz.j5s.jpg,1.0,1.348731164225075e-57,1.1200022999036468e-66,1.1184058551662403e-67,0
RIMG2874_5gkymimu.nyx.jpg,1.0,0.0,0.0,0.0,0
RIMG3366_3kcrsgxx.zo5.jpg,1.0,1.4766707065777278e-56,1.4142191323275048e-71,0.0,0
RIMG3480_3yo0vbam.mfi.jpg,1.0,1.0576849208607481e-25,2.838228950344173e-38,2.3024743858265716e-24,0
RIMG3636_wi0wclno.pwn.jpg,1.0,1.1924202619153233e-39,7.61038989460645e-43,2.3728915387766483e-41,0
RIMG3654_4cq0twrs.ytr.jpg,1.0,2.32138790378811e-69,0.0,0.0,0
RIMG3657_35pojp35.oen.jpg,1.0,1.4075299158778406e-18,1.6835239031961248e-25,8.974547983893771e-22,0
RIMG3657_euda4tpc.5y1.jpg,1.0,1.4509982037098846e-40,4.883945741132902e-47,5.084096894669653e-44,0
RIMG3689_ph3q0ps5.zol.jpg,1.0,3.942041019061787e-20,6.304149013451004e-35,2.0070902664298636e-24,0
RIMG3969_b1rsbbqz.2rn.jpg,1.0,5.705017247160274e-40,2.9309924534958694e-52,2.0382976207349617e-38,0
RIMG4071_i2ugbwl4.yih.jpg,1.0,0.0,2.2349104757548884e-81,0.0,0
RIMG4072_t4ydq0j5.fcw.jpg,1.0,0.0,0.0,0.0,0
RIMG4239_cb0zgfdd.5fx.jpg,1.0,2.0420410702899195e-79,5.721278282733918e-83,0.0,0
RIMG4944_b0xcuiyh.sww.jpg,1.0,0.0,0.0,0.0,0
RIMG5131_qr2o1ksy.x03.jpg,1.0,1.500400504069042e-31,2.1957218057442334e-45,7.895760829580875e-53,0
RIMG5134_xuqj0zob.nxt.jpg,1.0,4.457190443157107e-40,7.396883138970926e-54,3.21016438589981e-53,0
RIMG5143_p5jn3cg3.zeo.jpg,4.305150708851302e-10,0.9999999995694849,1.1669647607340455e-26,3.497993455658528e-24,0
RIMG5686_cwoqi0pc.sza.jpg,1.0,1.8131831849153534e-49,7.882312456886789e-56,0.0,0
RIMG7196_3foo41kw.30p.jpg,1.0,0.0,0.0,0.0,0
RIMG7271_j2n3ribg.m51.jpg,1.0,1.1443850626945668e-39,2.9505356741400603e-46,0.0,0
RIMG7475_wta0aji1.ngl.jpg,1.0,9.5139040629845e-47,2.7623402355655334e-42,5.880659859325569e-53,0
RIMG9457_qkvoure4.s4i.jpg,1.0,1.5379684460060493e-79,0.0,0.0,0
RIMG9792_i2yb43sv.jvp.jpg,1.0,9.708092037787699e-42,4.2061093850283847e-50,3.837313114519562e-49,0
RIMG9961_sxu1yocu.slc.jpg,1.0,0.0,0.0,0.0,0
RIMG9974_2ehs51du.f4y.jpg,1.0,0.0,0.0,0.0,0
WA-11631B-09072016-FLD-DC-VIC-004-AZ1-1_32catabo.v0g.jpg,1.0,2.404922320596055e-40,2.4151596578834356e-46,0.0,0
WA-11631B-09072016-FLD-DC-VIC-004-BLNote1-1_tsolw2oa.mod.jpg,1.0,2.0942363841189544e-53,3.042052772967861e-57,0.0,0
WA-11631B_13.JPG,1.0,2.2744858723212324e-18,3.9110467452771407e-19,1.5358542854452642e-32,0
WA-11631B_14.JPG,2.5238087062857044e-17,1.4775463513651312e-11,0.9999999999852245,1.0290741340333549e-32,0
WA-9217C_4.JPG,1.0,0.0,0.0,0.0,0
WA-9810B-09122016-FLD-DC-VIC-005-AB3-1_ccuh1ei0.aje.jpg,1.0,0.0,0.0,0.0,0
WA-9810B-09122016-FLD-DC-VIC-005-AB5-1_hobzzjq3.n2w.jpg,1.0,0.0,0.0,0.0,0
WA-9810B_12.JPG,1.0,1.9810353981951804e-73,0.0,0.0,0
WP_20140327_004_22mc3nzh.djs.jpg,1.0,4.126750485769802e-25,5.758936418842413e-28,1.2000204080678198e-21,0
WP_20140327_010_4u4amizz.nmf.jpg,0.9937178498326482,0.006282068770416276,8.138330246277651e-08,1.3632996859598716e-11,0
WP_20140428_017_bae5urjs.jjs.jpg,1.0,0.0,0.0,0.0,0
WP_20140428_017_l24x1qmz.vmh.jpg,1.0,6.914539668662806e-48,2.8930085453550483e-56,0.0,0
WP_20140428_018_lfe031yw.2hy.jpg,0.0,1.0,0.0,0.0,0
WP_20140428_022_ba5ytfxr.w2l.jpg,0.9973092109292631,0.0026635971317630794,2.7191938973837446e-05,9.266487679601533e-17,0
WP_20140603_066_w5kxg4k1.la0.jpg,0.9999999999999996,4.365892619978602e-16,4.7507094847330574e-24,1.909499469063353e-21,0
WP_20140603_066_xubrztk1.bc5.jpg,1.0,3.819037493860726e-34,1.5194103782331648e-54,1.880791672773709e-59,0
WP_20140820_066_ibaewvnj.4mi.jpg,0.6826661352339534,0.31733386476604636,2.4308745020977764e-29,4.980892106850537e-16,0
crack1.jpg,1.0,0.0,0.0,0.0,0
crack10.jpg,1.0,3.257706173221881e-42,5.78815754122744e-51,4.8245230698002365e-52,0
crack11.jpg,1.0,5.967248106104187e-32,1.8393731106686797e-41,4.806818851372435e-46,0
crack3.jpg,1.0,3.243048513972755e-42,1.4335790998384738e-47,2.4295001042942416e-45,0
crack40.jpg,1.0,1.078794932101449e-62,5.2984151930692565e-71,8.925069287371481e-61,0
crack41.jpg,1.0,9.470442173840991e-45,4.477260920856059e-52,8.610917856289835e-43,0
crack43.jpg,1.0,3.704780072846354e-30,1.3045137104513504e-37,1.1666438099210651e-29,0
crack45.jpg,0.9999999999999892,1.0691910312712594e-14,7.027911511529982e-25,9.343476996531391e-26,0
crack47.jpg,1.0,1.7529241630772736e-63,0.0,0.0,0
crack5.jpg,1.0,0.0,0.0,0.0,0
crack50.jpg,1.0,1.591773399943748e-67,0.0,0.0,0
crack55.jpg,1.0,4.499502647654598e-39,5.884358682237342e-51,0.0,0
crack56.jpg,1.0,0.0,0.0,0.0,0
crack63.jpg,1.0,2.942787436948009e-30,2.9428795132378848e-27,2.327786117273021e-31,0
crack64.jpg,1.0,1.1559400902801441e-35,9.24759600590336e-40,6.678434972376217e-36,0
crack77.jpg,1.0,4.942827270153636e-43,6.276398506371823e-49,3.785395298456249e-49,0
crack78.jpg,1.0,1.0080321777196232e-37,1.2568476048745185e-40,1.7342723845512708e-43,0
crack86.jpg,1.0,9.001489505630036e-49,1.1013637916840004e-57,0.0,0
crack89.jpg,0.999996187750595,3.411115252863915e-17,4.3508931893547166e-20,3.8122494050576762e-06,0
crack91.jpg,0.0001665064374004225,0.9998334810327167,2.535640944498535e-20,1.2529882792633238e-08,0
crack92.jpg,1.0,4.024869865507005e-26,2.964426723024177e-19,4.400794251749858e-29,0
crack97.jpg,1.0,1.5541166543149876e-25,8.204095951804547e-35,1.312977046239061e-36,0
